,Record ID,Number of Strikes,Collision Month,Collision Day,Collision Year,Collision Time,Aircraft: Type,Aircraft: Number of engines,Airport: Code,Airport: Name,Origin State Code,When: Phase of flight,Feet above ground,Miles from airport,Wildlife: Animal Category,Wildlife: Species,Effect: Amount of damage (detailed),Effect: Impact to flight,Cost: Aircraft time out of service (hours),Cost: Total $
13570,352073,1,9,5,2014,11:08,Airplane,2.0,OMA,EPPLEY AIRFIELD,NE,Climb,10.0,0.0,Birds,Swallows,None,None,,0
13571,258100,1,5,14,2009,6:50,Airplane,2.0,OMA,EPPLEY AIRFIELD,NE,Climb,20.0,0.0,Birds,Barn swallow,None,None,,0
13572,253782,1,8,18,2008,7:35,Airplane,2.0,OMA,EPPLEY AIRFIELD,NE,Climb,20.0,0.0,Birds,Barn swallow,None,None,,0
13573,335211,1,7,21,2013,9:05,Airplane,2.0,OMA,EPPLEY AIRFIELD,NE,Climb,20.0,0.0,Birds,Swallows,None,None,,0
13574,352079,1,9,5,2014,13:13,Airplane,2.0,LNK,LINCOLN ARPT,NE,Climb,75.0,0.0,Birds,Swallows,None,None,,0
13575,262090,1,5,4,2009,10:40,Airplane,2.0,RNO,RENO TAHOE INTL,NV,Climb,100.0,0.0,Birds,Cliff swallow,None,None,,0
13576,232066,1,9,5,2004,11:35,Airplane,2.0,MHT,MANCHESTER AIRPORT,NH,Climb,500.0,,Birds,American crow,None,None,,0
13577,329778,1,11,7,2012,7:25,Airplane,2.0,MHT,MANCHESTER AIRPORT,NH,Climb,200.0,0.0,Birds,Horned lark,None,None,,0
13578,350331,1,8,19,2014,19:07,Airplane,2.0,MHT,MANCHESTER AIRPORT,NH,Climb,,0.0,Birds,European starling,None,None,,0
13579,301431,1,5,5,2010,17:43,Airplane,2.0,EWR,NEWARK LIBERTY INTL ARPT,NJ,Climb,300.0,,Birds,Blackbirds,None,None,,0
13580,204451,1,7,5,2001,0:30,Airplane,2.0,TEB,TETERBORO AIRPORT,NJ,Climb,300.0,,Birds,Sparrows,None,None,,0
13581,233170,1,8,17,2005,18:30,Airplane,2.0,EWR,NEWARK LIBERTY INTL ARPT,NJ,Climb,20.0,,Birds,European starling,None,None,,0
13582,217352,1,1,29,2003,13:27,Airplane,2.0,TTN,TRENTON MERCER ARPT,NJ,Climb,20.0,,Birds,European starling,None,None,,0
13583,203849,1,7,22,2000,9:55,Airplane,2.0,TTN,TRENTON MERCER ARPT,NJ,Climb,350.0,,Birds,European starling,None,None,,0
13584,343032,1,12,16,2013,14:10,Airplane,2.0,MMU,MORRISTOWN MUNICIPAL ARPT,NJ,Climb,10.0,0.0,Birds,Horned lark,None,None,,0
13585,253234,1,12,18,2007,11:55,Airplane,2.0,EWR,NEWARK LIBERTY INTL ARPT,NJ,Climb,20.0,0.0,Birds,Horned lark,None,None,,0
13586,326872,1,8,18,2012,9:00,Airplane,2.0,EWR,NEWARK LIBERTY INTL ARPT,NJ,Climb,10.0,0.0,Birds,Sparrows,None,None,,0
13587,264828,1,7,21,2009,10:30,Airplane,2.0,MMU,MORRISTOWN MUNICIPAL ARPT,NJ,Climb,200.0,0.0,Birds,European starling,None,None,,0
13588,315506,1,8,9,2011,8:11,Airplane,2.0,MMU,MORRISTOWN MUNICIPAL ARPT,NJ,Climb,5.0,0.0,Birds,Tree swallow,None,None,,0
13589,249866,1,9,26,2007,15:09,Airplane,2.0,ROW,ROSWELL INTL AIR CENTER,NM,Climb,200.0,,Birds,Sparrows,None,None,,0
13590,236837,1,10,7,2005,18:10,Airplane,2.0,ROW,ROSWELL INTL AIR CENTER,NM,Climb,300.0,,Birds,Sparrows,None,None,,0
13591,269680,1,12,5,2009,15:35,Airplane,2.0,DMN,DEMING MUNICIPAL ARPT,NM,Climb,50.0,0.0,Birds,Sparrows,None,None,,0
13592,214901,1,4,23,2002,7:50,Airplane,2.0,BUF,BUFFALO-NIAGARA INTL,NY,Climb,50.0,,Birds,Blackbirds,None,None,,0
13593,204831,1,12,27,2000,11:16,Airplane,2.0,JFK,JOHN F KENNEDY INTL,NY,Climb,,,Birds,Snow bunting,None,None,,0
13594,331287,1,2,26,2013,0:05,Airplane,2.0,JFK,JOHN F KENNEDY INTL,NY,Climb,,,Birds,Horned lark,None,None,,0
13595,225011,1,7,24,2003,18:38,Airplane,2.0,ROC,GREATER ROCHESTER INTL,NY,Climb,15.0,,Birds,Sparrows,None,None,,0
13596,232385,1,2,25,2005,13:30,Airplane,2.0,ISP,LONG ISLAND MAC ARTHUR,NY,Climb,50.0,,Birds,Sparrows,None,None,,0
13597,225247,1,10,31,2003,7:40,Airplane,2.0,LGA,LA GUARDIA ARPT,NY,Climb,50.0,,Birds,Sparrows,None,None,,0
13598,325289,1,7,21,2012,6:20,Airplane,2.0,BUF,BUFFALO-NIAGARA INTL,NY,Climb,100.0,,Birds,Sparrows,None,None,,0
13599,225375,1,9,10,2004,8:04,Airplane,2.0,JFK,JOHN F KENNEDY INTL,NY,Climb,100.0,,Birds,Sparrows,None,None,,0
13600,224368,1,10,18,2003,11:30,Airplane,2.0,BUF,BUFFALO-NIAGARA INTL,NY,Climb,,,Birds,European starling,None,None,,0
13601,334716,1,6,10,2013,13:00,Airplane,2.0,ELM,ELMIRA/CORNING REGIONAL ARPT,NY,Climb,,,Birds,European starling,None,None,,0
13602,229959,1,8,1,2005,8:15,Airplane,2.0,LGA,LA GUARDIA ARPT,NY,Climb,,,Birds,European starling,None,None,,0
13603,322993,1,6,14,2012,7:14,Airplane,2.0,BUF,BUFFALO-NIAGARA INTL,NY,Climb,100.0,,Birds,European starling,None,None,,0
13604,210784,1,6,7,2002,15:56,Airplane,2.0,HPN,WESTCHESTER COUNTY ARPT,NY,Climb,100.0,,Birds,European starling,None,None,,0
13605,269194,1,9,13,2009,13:05,Airplane,2.0,BUF,BUFFALO-NIAGARA INTL,NY,Climb,600.0,,Birds,European starling,None,None,,0
13606,348235,1,7,21,2014,9:00,Airplane,2.0,ROC,GREATER ROCHESTER INTL,NY,Climb,,,Birds,Barn swallow,None,None,,0
13607,352259,1,9,19,2014,10:38,Airplane,2.0,JFK,JOHN F KENNEDY INTL,NY,Climb,,,Birds,Tree swallow,None,None,,0
13608,304032,1,7,3,2010,7:50,Airplane,2.0,JFK,JOHN F KENNEDY INTL,NY,Climb,100.0,,Birds,Barn swallow,None,None,,0
13609,305436,1,8,1,2010,0:05,Airplane,2.0,BUF,BUFFALO-NIAGARA INTL,NY,Climb,400.0,,Birds,Swallows,None,None,,0
13610,219531,1,6,3,2003,14:20,Airplane,2.0,LGA,LA GUARDIA ARPT,NY,Climb,400.0,,Birds,American robin,None,None,,0
13611,322576,1,5,12,2012,8:15,Airplane,2.0,HPN,WESTCHESTER COUNTY ARPT,NY,Climb,400.0,,Birds,Cedar waxwing,None,None,,0
13612,360703,1,5,26,2015,19:12,Airplane,2.0,ROC,GREATER ROCHESTER INTL,NY,Climb,50.0,0.0,Birds,Red-winged blackbird,None,None,,0
13613,302351,1,5,14,2010,8:15,Airplane,2.0,BUF,BUFFALO-NIAGARA INTL,NY,Climb,75.0,0.0,Birds,Red-winged blackbird,None,None,,0
13614,324161,1,7,14,2012,13:30,Airplane,2.0,JHW,CHAUTAUQUA COUNTY/JAMESTOWN ARPT,NY,Climb,20.0,0.0,Birds,American crow,None,None,,264
13615,330253,1,11,8,2012,9:27,Airplane,2.0,LGA,LA GUARDIA ARPT,NY,Climb,25.0,0.0,Birds,American pipit,None,None,,0
13616,350407,1,8,25,2014,16:40,Airplane,2.0,BUF,BUFFALO-NIAGARA INTL,NY,Climb,,0.0,Birds,Sparrows,None,None,,0
13617,254442,1,5,2,2008,8:45,Airplane,2.0,ISP,LONG ISLAND MAC ARTHUR,NY,Climb,15.0,0.0,Birds,Sparrows,None,None,,0
13618,356205,1,11,20,2014,7:40,Airplane,2.0,JFK,JOHN F KENNEDY INTL,NY,Climb,30.0,0.0,Birds,Sparrows,None,None,,0
13619,242457,1,6,7,2007,18:45,Airplane,2.0,BUF,BUFFALO-NIAGARA INTL,NY,Climb,60.0,0.0,Birds,Sparrows,None,None,,0
13620,314609,1,8,10,2011,8:54,Airplane,2.0,BUF,BUFFALO-NIAGARA INTL,NY,Climb,30.0,0.0,Birds,European starling,None,None,,0
13621,315917,1,8,26,2011,8:45,Airplane,2.0,JFK,JOHN F KENNEDY INTL,NY,Climb,50.0,0.0,Birds,European starling,None,None,,0
13622,324630,1,7,30,2012,11:45,Airplane,2.0,PBG,PLATTSBURGH INTL ARPT,NY,Climb,50.0,0.0,Birds,European starling,None,None,,0
13623,270086,1,7,24,2002,11:20,Airplane,2.0,LGA,LA GUARDIA ARPT,NY,Climb,500.0,0.0,Birds,European starling,None,None,,0
13624,324178,1,7,15,2012,10:56,Airplane,2.0,LGA,LA GUARDIA ARPT,NY,Climb,30.0,0.0,Birds,Barn swallow,None,None,,0
13625,309978,1,2,28,2011,7:27,Airplane,2.0,ILM,WILMINGTON INTL,NC,Climb,100.0,,Birds,Blackbirds,None,None,,0
13626,257041,1,11,26,2008,14:20,Airplane,2.0,RDU,RALEIGH-DURHAM INTL,NC,Climb,100.0,,Birds,Blackbirds,None,None,,0
13627,319961,1,12,14,2011,10:01,Airplane,2.0,GSO,PIEDMONT TRIAD INTL,NC,Climb,,,Birds,Eastern meadowlark,None,None,,0
13628,214252,1,9,26,2001,7:26,Airplane,2.0,RDU,RALEIGH-DURHAM INTL,NC,Climb,10.0,,Birds,Eastern meadowlark,None,None,,0
13629,217760,1,10,3,2002,8:00,Airplane,2.0,CLT,CHARLOTTE/DOUGLAS INTL ARPT,NC,Climb,50.0,,Birds,Sparrows,None,None,,0
13630,205992,1,9,2,2000,9:30,Airplane,2.0,RDU,RALEIGH-DURHAM INTL,NC,Climb,60.0,,Birds,Sparrows,None,None,,0
13631,250366,1,6,3,2007,16:50,Airplane,2.0,CLT,CHARLOTTE/DOUGLAS INTL ARPT,NC,Climb,100.0,,Birds,Sparrows,None,None,,0
13632,256331,1,7,17,2008,8:30,Airplane,2.0,ILM,WILMINGTON INTL,NC,Climb,100.0,,Birds,Sparrows,None,None,,0
13633,239349,1,5,13,2006,17:39,Airplane,2.0,CLT,CHARLOTTE/DOUGLAS INTL ARPT,NC,Climb,150.0,,Birds,Sparrows,None,None,,0
13634,307057,1,9,8,2010,15:21,Airplane,2.0,CLT,CHARLOTTE/DOUGLAS INTL ARPT,NC,Climb,500.0,,Birds,European starling,None,None,,0
13635,264380,1,7,8,2009,18:15,Airplane,2.0,RDU,RALEIGH-DURHAM INTL,NC,Climb,500.0,,Birds,European starling,None,None,,0
13636,242105,1,7,10,2006,18:39,Airplane,2.0,CLT,CHARLOTTE/DOUGLAS INTL ARPT,NC,Climb,,,Birds,Swallows,None,None,,0
13637,204159,1,7,30,2000,8:30,Airplane,2.0,ILM,WILMINGTON INTL,NC,Climb,200.0,,Birds,American robin,None,None,,0
13638,343472,1,1,18,2014,8:00,Airplane,2.0,CLT,CHARLOTTE/DOUGLAS INTL ARPT,NC,Climb,40.0,0.0,Birds,Lapland longspur,None,None,,0
13639,334058,1,5,26,2013,8:15,Airplane,2.0,RDU,RALEIGH-DURHAM INTL,NC,Climb,50.0,0.0,Birds,Eastern meadowlark,None,None,,0
13640,258568,1,8,12,2008,16:25,Airplane,2.0,CLT,CHARLOTTE/DOUGLAS INTL ARPT,NC,Climb,10.0,0.0,Birds,Northern mockingbird,None,None,,0
13641,348228,1,7,21,2014,14:05,Airplane,2.0,ILM,WILMINGTON INTL,NC,Climb,,0.0,Birds,European starling,None,None,,0
13642,348110,1,7,17,2014,11:57,Airplane,2.0,CLT,CHARLOTTE/DOUGLAS INTL ARPT,NC,Climb,30.0,0.0,Birds,Barn swallow,None,None,,0
13643,262373,1,6,30,2009,10:20,Airplane,2.0,CLT,CHARLOTTE/DOUGLAS INTL ARPT,NC,Climb,100.0,0.0,Birds,Swallows,None,None,,0
13644,355646,1,10,20,2014,11:45,Airplane,2.0,RDU,RALEIGH-DURHAM INTL,NC,Climb,1200.0,0.5,Birds,Yellow-rumped warbler,None,None,,0
13645,340777,1,10,15,2013,19:53,Airplane,2.0,RDU,RALEIGH-DURHAM INTL,NC,Climb,2500.0,2.0,Birds,Scarlet tanager,None,None,,0
13646,300877,1,2,22,2010,11:03,Airplane,2.0,BIS,BISMARCK MUNICIPAL ARPT,ND,Climb,,0.0,Birds,Horned lark,None,None,,0
13647,242163,1,7,19,2006,11:00,Airplane,2.0,BIS,BISMARCK MUNICIPAL ARPT,ND,Climb,25.0,0.0,Birds,Sparrows,None,None,,0
13648,360336,1,5,29,2015,14:00,Airplane,2.0,MOT,MINOT INTL AIRPORT,ND,Climb,50.0,0.0,Birds,Western kingbird,None,None,,0
13649,211712,1,7,21,2001,8:46,Airplane,2.0,CMH,PORT COLUMBUS INTL,OH,Climb,10.0,,Birds,Blackbirds,None,None,,0
13650,229340,1,9,21,2005,8:05,Airplane,2.0,CAK,AKRON-CANTON REGIONAL,OH,Climb,75.0,,Birds,Blackbirds,None,None,,0
13651,307237,1,9,17,2010,18:35,Airplane,2.0,CLE,CLEVELAND-HOPKINS INTL ARPT,OH,Climb,200.0,,Birds,Blackbirds,None,None,,0
13652,224645,1,6,4,2004,11:50,Airplane,2.0,CLE,CLEVELAND-HOPKINS INTL ARPT,OH,Climb,,,Birds,Sparrows,None,None,,0
13653,214634,1,9,15,2002,9:23,Airplane,2.0,CMH,PORT COLUMBUS INTL,OH,Climb,50.0,,Birds,Sparrows,None,None,,0
13654,262784,1,2,14,2009,13:40,Airplane,2.0,TOL,TOLEDO EXPRESS ARPT,OH,Climb,100.0,,Birds,Sparrows,None,None,,0
13655,217222,1,9,3,2002,16:45,Airplane,2.0,CAK,AKRON-CANTON REGIONAL,OH,Climb,1700.0,,Birds,Sparrows,None,None,,0
13656,212248,1,7,20,2002,7:30,Airplane,2.0,CMH,PORT COLUMBUS INTL,OH,Climb,,,Birds,European starling,None,None,,0
13657,218509,1,5,27,2003,8:15,Airplane,2.0,TOL,TOLEDO EXPRESS ARPT,OH,Climb,200.0,,Birds,European starling,None,None,,0
13658,348165,1,7,18,2014,11:30,Airplane,2.0,CLE,CLEVELAND-HOPKINS INTL ARPT,OH,Climb,,,Birds,Barn swallow,None,None,,0
13659,304304,1,7,19,2010,10:19,Airplane,2.0,LUK,CINCINNATI MUNI ARPT-LUNKEN FIELD,OH,Climb,,,Birds,Barn swallow,None,None,,0
13660,360821,1,5,6,2015,16:00,Airplane,2.0,BKL,BURKE LAKEFRONT,OH,Climb,,,Birds,Northern rough-winged swallow,None,None,,0
13661,236120,1,7,31,2006,7:35,Airplane,2.0,CMH,PORT COLUMBUS INTL,OH,Climb,,0.0,Birds,Sparrows,None,None,,0
13662,264404,1,5,17,2009,16:10,Airplane,2.0,LUK,CINCINNATI MUNI ARPT-LUNKEN FIELD,OH,Climb,,0.0,Birds,Sparrows,None,None,,0
13663,351530,1,8,2,2014,8:30,Airplane,2.0,CLE,CLEVELAND-HOPKINS INTL ARPT,OH,Climb,,0.0,Birds,European starling,None,None,,0
13664,313024,1,6,6,2011,7:05,Airplane,2.0,DAY,JAMES M COX DAYTON INTL,OH,Climb,,0.0,Birds,European starling,None,None,,0
13665,253334,1,6,22,2008,7:05,Airplane,2.0,CMH,PORT COLUMBUS INTL,OH,Climb,20.0,0.0,Birds,European starling,None,None,,0
13666,344707,1,4,18,2014,18:10,Airplane,2.0,CMH,PORT COLUMBUS INTL,OH,Climb,50.0,0.0,Birds,European starling,None,None,,0
13667,264645,1,7,20,2009,16:11,Airplane,2.0,CLE,CLEVELAND-HOPKINS INTL ARPT,OH,Climb,100.0,0.0,Birds,European starling,None,None,,0
13668,262372,1,6,30,2009,11:20,Airplane,2.0,LUK,CINCINNATI MUNI ARPT-LUNKEN FIELD,OH,Climb,,0.0,Birds,Barn swallow,None,None,,0
13669,349012,1,7,9,2014,19:54,Airplane,2.0,BKL,BURKE LAKEFRONT,OH,Climb,10.0,0.0,Birds,Bank swallow,None,None,,0
13670,325538,1,8,1,2012,18:20,Airplane,2.0,CLE,CLEVELAND-HOPKINS INTL ARPT,OH,Climb,20.0,0.0,Birds,Barn swallow,None,None,,0
13671,258051,1,8,13,2008,8:55,Airplane,2.0,CMH,PORT COLUMBUS INTL,OH,Climb,50.0,0.0,Birds,Cliff swallow,None,None,,0
13672,248705,1,8,12,2007,10:35,Airplane,2.0,CMH,PORT COLUMBUS INTL,OH,Climb,50.0,0.0,Birds,Purple martin,None,None,,0
13673,335212,1,7,21,2013,6:58,Airplane,2.0,DAY,JAMES M COX DAYTON INTL,OH,Climb,5.0,0.0,Birds,Kentucky warbler,None,None,,0
13674,300103,1,3,23,2010,7:50,Airplane,2.0,CMH,PORT COLUMBUS INTL,OH,Climb,800.0,1.0,Birds,Blackbirds,None,None,,0
13675,237475,1,11,25,2005,16:40,Airplane,2.0,TUL,TULSA INTL,OK,Climb,5.0,,Birds,Sparrows,None,None,,0
13676,360603,1,5,20,2015,17:45,Airplane,2.0,OKC,WILL ROGERS WORLD ARPT,OK,Climb,,,Birds,Barn swallow,None,None,,0
13677,355117,1,10,10,2014,9:55,Airplane,2.0,TUL,TULSA INTL,OK,Climb,30.0,0.0,Birds,Brewer's blackbird,None,None,,0
13678,346151,1,5,1,2014,16:00,Airplane,2.0,BVO,BARTLESVILLE MUNICIPAL ARPT,OK,Climb,1000.0,1.0,Birds,Cliff swallow,None,None,,0
13679,327428,1,9,23,2012,7:30,Airplane,2.0,PDX,PORTLAND INTL (OR),OR,Climb,,,Birds,Barn swallow,None,None,,0
13680,316537,1,9,13,2011,15:28,Airplane,2.0,PDX,PORTLAND INTL (OR),OR,Climb,,,Birds,Tree swallow,None,None,,0
13681,254334,1,5,27,2008,9:05,Airplane,2.0,PDX,PORTLAND INTL (OR),OR,Climb,200.0,,Birds,Cliff swallow,None,None,,0
13682,268825,1,10,9,2009,17:30,Airplane,2.0,PDX,PORTLAND INTL (OR),OR,Climb,75.0,0.0,Birds,American pipit,None,None,,0
13683,256650,1,7,22,2008,0:00,Airplane,2.0,PDX,PORTLAND INTL (OR),OR,Climb,10.0,0.0,Birds,Swallows,None,None,,0
13684,239208,1,8,16,2006,13:10,Airplane,2.0,PDX,PORTLAND INTL (OR),OR,Climb,20.0,0.0,Birds,Barn swallow,None,None,,0
13685,327040,1,9,9,2012,0:55,Airplane,2.0,PDX,PORTLAND INTL (OR),OR,Climb,50.0,0.0,Birds,Barn swallow,None,None,,0
13686,228966,1,10,17,2004,14:00,Airplane,2.0,PHL,PHILADELPHIA INTL,PA,Climb,10.0,,Birds,Brown-headed cowbird,None,None,,0
13687,261006,1,8,29,2009,13:30,Airplane,2.0,PHL,PHILADELPHIA INTL,PA,Climb,100.0,,Birds,Brown-headed cowbird,None,None,,0
13688,305007,1,8,6,2010,20:05,Airplane,2.0,PHL,PHILADELPHIA INTL,PA,Climb,200.0,,Birds,Blackbirds,None,None,,0
13689,315161,1,8,19,2011,11:29,Airplane,2.0,PHL,PHILADELPHIA INTL,PA,Climb,200.0,,Birds,Brown-headed cowbird,None,None,,0
13690,235885,1,6,24,2005,6:45,Airplane,2.0,PHL,PHILADELPHIA INTL,PA,Climb,400.0,,Birds,Brown-headed cowbird,None,None,,0
13691,240958,1,8,4,2006,9:20,Airplane,2.0,PIT,PITTSBURGH INTL ARPT,PA,Climb,400.0,,Birds,American crow,None,None,,0
13692,223377,1,8,1,2004,9:47,Airplane,2.0,PIT,PITTSBURGH INTL ARPT,PA,Climb,,,Birds,Sparrows,None,None,,0
13693,243901,1,9,23,2006,8:15,Airplane,2.0,PHL,PHILADELPHIA INTL,PA,Climb,100.0,,Birds,Sparrows,None,None,,0
13694,220826,1,11,1,2002,11:39,Airplane,2.0,PIT,PITTSBURGH INTL ARPT,PA,Climb,100.0,,Birds,Sparrows,None,None,,0
13695,347202,1,6,27,2014,15:36,Airplane,2.0,PIT,PITTSBURGH INTL ARPT,PA,Climb,3000.0,,Birds,Grasshopper sparrow,None,None,,0
13696,301731,1,4,27,2010,0:21,Airplane,2.0,MDT,HARRISBURG INTL,PA,Climb,,,Birds,European starling,None,None,,0
13697,225817,1,10,11,2004,18:00,Airplane,2.0,PIT,PITTSBURGH INTL ARPT,PA,Climb,25.0,,Birds,European starling,None,None,,0
13698,218046,1,8,11,2002,8:40,Airplane,2.0,PIT,PITTSBURGH INTL ARPT,PA,Climb,30.0,,Birds,European starling,None,None,,0
13699,322819,1,5,22,2012,0:30,Airplane,2.0,IPT,WILLIAMSPORT REGIONAL ARPT,PA,Climb,100.0,,Birds,European starling,None,None,,0
13700,223052,1,10,26,2003,10:12,Airplane,2.0,PHL,PHILADELPHIA INTL,PA,Climb,100.0,,Birds,European starling,None,None,,0
13701,319614,1,12,21,2011,14:27,Airplane,2.0,PHL,PHILADELPHIA INTL,PA,Climb,150.0,,Birds,European starling,None,None,,0
13702,268500,1,11,12,2009,6:44,Airplane,2.0,PHL,PHILADELPHIA INTL,PA,Climb,200.0,,Birds,European starling,None,None,,0
13703,348780,1,7,1,2014,16:57,Airplane,2.0,PHL,PHILADELPHIA INTL,PA,Climb,200.0,,Birds,European starling,None,None,,0
13704,222123,1,6,4,2003,11:45,Airplane,2.0,ERI,ERIE INTL ARPT-TOM RIDGE FIELD,PA,Climb,250.0,,Birds,European starling,None,None,,0
13705,213061,1,11,12,2001,7:00,Airplane,2.0,PIT,PITTSBURGH INTL ARPT,PA,Climb,400.0,,Birds,European starling,None,None,,0
13706,251540,1,9,18,2007,7:35,Airplane,2.0,MDT,HARRISBURG INTL,PA,Climb,,,Birds,Bank swallow,None,None,,0
13707,315738,1,8,23,2011,9:40,Airplane,2.0,MDT,HARRISBURG INTL,PA,Climb,,,Birds,Swallows,None,None,,0
13708,233149,1,8,25,2005,8:21,Airplane,2.0,CXY,CAPITAL CITY ARPT (PA),PA,Climb,10.0,,Birds,Swallows,None,None,,0
13709,253160,1,8,7,2007,6:20,Airplane,2.0,PHL,PHILADELPHIA INTL,PA,Climb,30.0,,Birds,Barn swallow,None,None,,0
13710,213457,1,8,18,2001,13:50,Airplane,2.0,MDT,HARRISBURG INTL,PA,Climb,50.0,,Birds,Bank swallow,None,None,,0
13711,336258,1,7,22,2013,10:40,Airplane,2.0,JST,JOHN MURTHA JOHNSTOWN-CAMBRIA COUNTY ARPT,PA,Climb,100.0,,Birds,Barn swallow,None,None,,0
13712,307129,1,9,12,2010,11:40,Airplane,2.0,MDT,HARRISBURG INTL,PA,Climb,100.0,,Birds,Swallows,None,None,,0
13713,312299,1,5,15,2011,8:58,Airplane,2.0,MDT,HARRISBURG INTL,PA,Climb,100.0,,Birds,Swallows,None,None,,0
13714,313574,1,7,31,2011,8:59,Airplane,2.0,MDT,HARRISBURG INTL,PA,Climb,110.0,,Birds,Swallows,None,None,,0
13715,314497,1,7,31,2011,8:45,Airplane,2.0,MDT,HARRISBURG INTL,PA,Climb,300.0,,Birds,Swallows,None,None,,0
13716,325493,1,8,20,2012,17:30,Airplane,2.0,PIT,PITTSBURGH INTL ARPT,PA,Climb,1000.0,,Birds,Barn swallow,None,None,,0
13717,348092,1,7,15,2014,14:05,Airplane,2.0,MDT,HARRISBURG INTL,PA,Climb,2500.0,,Birds,Bank swallow,None,None,,0
13718,352469,1,9,19,2014,13:10,Airplane,2.0,PHL,PHILADELPHIA INTL,PA,Climb,2500.0,,Birds,Bank swallow,None,None,,0
13719,234452,1,7,16,2006,7:30,Airplane,2.0,PIT,PITTSBURGH INTL ARPT,PA,Climb,50.0,0.0,Birds,Blackbirds,None,None,,0
13720,317737,1,10,22,2011,9:58,Airplane,2.0,PHL,PHILADELPHIA INTL,PA,Climb,300.0,0.0,Birds,Brown-headed cowbird,None,None,,0
13721,334083,1,6,5,2013,18:15,Airplane,2.0,PIT,PITTSBURGH INTL ARPT,PA,Climb,,0.0,Birds,House finch,None,None,,0
13722,256978,1,9,20,2008,10:45,Airplane,2.0,PIT,PITTSBURGH INTL ARPT,PA,Climb,10.0,0.0,Birds,Finches,None,None,,0
13723,340818,1,10,16,2013,9:35,Airplane,2.0,PHL,PHILADELPHIA INTL,PA,Climb,50.0,0.0,Birds,Perching birds (y),None,None,,0
13724,318312,1,10,7,2011,13:08,Airplane,2.0,PIT,PITTSBURGH INTL ARPT,PA,Climb,,0.0,Birds,House sparrow,None,None,,0
13725,353069,1,9,18,2014,7:14,Airplane,2.0,PHL,PHILADELPHIA INTL,PA,Climb,,0.0,Birds,Sparrows,None,None,,0
13726,315531,1,8,10,2011,7:10,Airplane,2.0,MDT,HARRISBURG INTL,PA,Climb,10.0,0.0,Birds,Sparrows,None,None,,0
13727,241085,1,7,20,2006,8:00,Airplane,2.0,PHL,PHILADELPHIA INTL,PA,Climb,15.0,0.0,Birds,Sparrows,None,None,,0
13728,307122,1,9,12,2010,9:40,Airplane,2.0,MDT,HARRISBURG INTL,PA,Climb,50.0,0.0,Birds,Sparrows,None,None,,0
13729,315539,1,8,10,2011,10:45,Airplane,2.0,MDT,HARRISBURG INTL,PA,Climb,50.0,0.0,Birds,Sparrows,None,None,,0
13730,351483,1,8,4,2014,9:00,Airplane,2.0,MDT,HARRISBURG INTL,PA,Climb,,0.0,Birds,European starling,None,None,,0
13731,266234,1,7,19,2009,6:40,Airplane,2.0,PHL,PHILADELPHIA INTL,PA,Climb,10.0,0.0,Birds,European starling,None,None,,0
13732,314210,1,7,13,2011,0:35,Airplane,2.0,PHL,PHILADELPHIA INTL,PA,Climb,10.0,0.0,Birds,European starling,None,None,,0
13733,315527,1,8,10,2011,6:20,Airplane,2.0,PHL,PHILADELPHIA INTL,PA,Climb,10.0,0.0,Birds,European starling,None,None,,0
13734,334062,1,6,4,2013,16:52,Airplane,2.0,PHL,PHILADELPHIA INTL,PA,Climb,10.0,0.0,Birds,European starling,None,None,,0
13735,336565,1,8,25,2013,7:14,Airplane,2.0,PIT,PITTSBURGH INTL ARPT,PA,Climb,10.0,0.0,Birds,European starling,None,None,,0
13736,347035,1,6,12,2014,7:38,Airplane,2.0,PIT,PITTSBURGH INTL ARPT,PA,Climb,10.0,0.0,Birds,European starling,None,None,,0
13737,240240,1,7,21,2006,6:38,Airplane,2.0,PIT,PITTSBURGH INTL ARPT,PA,Climb,20.0,0.0,Birds,European starling,None,None,,0
13738,311695,1,5,9,2011,0:34,Airplane,2.0,PHL,PHILADELPHIA INTL,PA,Climb,25.0,0.0,Birds,European starling,None,None,,0
13739,314592,1,8,6,2011,7:25,Airplane,2.0,PHL,PHILADELPHIA INTL,PA,Climb,50.0,0.0,Birds,European starling,None,None,,0
13740,323904,1,6,23,2012,19:50,Airplane,2.0,PHL,PHILADELPHIA INTL,PA,Climb,50.0,0.0,Birds,European starling,None,None,,0
13741,323858,1,6,30,2012,19:50,Airplane,2.0,PHL,PHILADELPHIA INTL,PA,Climb,50.0,0.0,Birds,European starling,None,None,,0
13742,304311,1,7,19,2010,9:10,Airplane,2.0,PIT,PITTSBURGH INTL ARPT,PA,Climb,50.0,0.0,Birds,European starling,None,None,,0
13743,329117,1,10,2,2012,11:00,Airplane,2.0,UNV,UNIVERSITY PARK ARPT,PA,Climb,50.0,0.0,Birds,European starling,None,None,,0
13744,254881,1,7,7,2008,17:44,Airplane,2.0,PHL,PHILADELPHIA INTL,PA,Climb,60.0,0.0,Birds,European starling,None,None,,0
13745,305017,1,8,6,2010,7:15,Airplane,2.0,PHL,PHILADELPHIA INTL,PA,Climb,100.0,0.0,Birds,European starling,None,None,,0
13746,336990,1,8,15,2013,19:26,Airplane,2.0,PIT,PITTSBURGH INTL ARPT,PA,Climb,300.0,0.0,Birds,European starling,None,None,,0
